region,biostep,year,Value
ESC,17,2035,6.273515215
ESC,17,2040,6.358359943
ESC,17,2045,6.427344427
ESC,17,2050,6.490390576
ESC,17,2075,6.815019881
TX,1,2020,1.742534434
TX,1,2025,1.742534434
TX,1,2030,1.742534434
TX,1,2035,1.80999513
TX,1,2040,1.834473996
TX,1,2045,1.854376966
TX,1,2050,1.872566644
TX,1,2075,1.966226648
TX,2,2020,2.020484711
TX,2,2025,2.020484711
TX,2,2030,2.020484711
TX,2,2035,2.098706009
TX,2,2040,2.127089481
TX,2,2045,2.150167157
TX,2,2050,2.171258256
TX,2,2075,2.279857892
TX,3,2020,2.287744594
TX,3,2025,2.287744594
TX,3,2030,2.287744594
TX,3,2035,2.376312624
TX,3,2040,2.408450523
TX,3,2045,2.434580802
TX,3,2050,2.458461729
TX,3,2075,2.581426397
TX,4,2020,2.565694871
TX,4,2025,2.565694871
TX,4,2030,2.565694871
TX,4,2035,2.665023504
TX,4,2040,2.701066007
TX,4,2045,2.730370993
TX,4,2050,2.757153341
TX,4,2075,2.895057641
TX,5,2020,2.832954754
TX,5,2025,2.832954754
TX,5,2030,2.832954754
TX,5,2035,2.942630119
TX,5,2040,2.982427049
TX,5,2045,3.014784638
TX,5,2050,3.044356814
TX,5,2075,3.196626146
TX,6,2020,3.110905032
TX,6,2025,3.110905032
TX,6,2030,3.110905032
TX,6,2035,3.231340998
TX,6,2040,3.275042534
TX,6,2045,3.310574829
TX,6,2050,3.343048426
TX,6,2075,3.51025739
TX,7,2020,3.378164914
TX,7,2025,3.378164914
TX,7,2030,3.378164914
TX,7,2035,3.508947613
TX,7,2040,3.556403576
TX,7,2045,3.594988474
TX,7,2050,3.630251899
TX,7,2075,3.811825894
TX,8,2020,3.656115192
TX,8,2025,3.656115192
TX,8,2030,3.656115192
TX,8,2035,3.797658493
TX,8,2040,3.84901906
TX,8,2045,3.890778665
TX,8,2050,3.928943511
TX,8,2075,4.125457139
TX,9,2020,3.923375074
TX,9,2025,3.923375074
TX,9,2030,3.923375074
TX,9,2035,4.075265108
TX,9,2040,4.130380102
TX,9,2045,4.17519231
TX,9,2050,4.216146984
TX,9,2075,4.427025643
TX,10,2020,4.201325352
TX,10,2025,4.201325352
TX,10,2030,4.201325352
TX,10,2035,4.363975988
TX,10,2040,4.422995587
TX,10,2045,4.470982501
TX,10,2050,4.514838595
TX,10,2075,4.740656888
TX,11,2025,2.234292617
TX,11,2030,4.468585234
TX,11,2035,4.641582603
TX,11,2040,4.704356629
TX,11,2045,4.755396146
TX,11,2050,4.802042068
TX,11,2075,5.042225392
TX,12,2020,4.746535512
TX,12,2025,2.373267756
TX,13,2025,2.506897697
TX,13,2030,5.013795395
TX,13,2035,5.207900097
TX,13,2040,5.278333155
TX,13,2045,5.335599982
TX,13,2050,5.387937153
TX,13,2075,5.657425141
TX,14,2025,2.645872836
TX,14,2030,5.291745672
TX,14,2035,5.496610977
TX,14,2040,5.57094864
TX,14,2045,5.631390173
TX,14,2050,5.686628765
TX,14,2075,5.971056385
TX,16,2020,5.836955832
TX,16,2025,2.918477916
WSC,1,2020,1.742534434
WSC,1,2025,1.742534434
WSC,1,2030,1.742534434
WSC,1,2035,1.80999513
WSC,1,2040,1.834473996
WSC,1,2045,1.854376966
WSC,1,2050,1.872566644
WSC,1,2075,1.966226648
WSC,2,2020,2.020484711
WSC,2,2025,2.020484711
WSC,2,2030,2.020484711
WSC,2,2035,2.098706009
WSC,2,2040,2.127089481
WSC,2,2045,2.150167157
WSC,2,2050,2.171258256
WSC,2,2075,2.279857892
WSC,3,2020,2.287744594
WSC,3,2025,2.287744594
WSC,3,2030,2.287744594
WSC,3,2035,2.376312624
WSC,3,2040,2.408450523
WSC,3,2045,2.434580802
WSC,3,2050,2.458461729
WSC,3,2075,2.581426397
WSC,4,2020,2.565694871
WSC,4,2025,2.565694871
WSC,4,2030,2.565694871
WSC,4,2035,2.665023504
WSC,4,2040,2.701066007
WSC,4,2045,2.730370993
WSC,4,2050,2.757153341
WSC,4,2075,2.895057641
WSC,5,2020,2.832954754
WSC,5,2025,2.832954754
WSC,5,2030,2.832954754
WSC,5,2035,2.942630119
WSC,5,2040,2.982427049
WSC,5,2045,3.014784638
WSC,5,2050,3.044356814
WSC,5,2075,3.196626146
WSC,6,2020,3.110905032
WSC,6,2025,3.110905032
WSC,6,2030,3.110905032
WSC,6,2035,3.231340998
WSC,6,2040,3.275042534
WSC,6,2045,3.310574829
WSC,6,2050,3.343048426
WSC,6,2075,3.51025739
WSC,7,2020,3.378164914
WSC,7,2025,3.378164914
WSC,7,2030,3.378164914
WSC,7,2035,3.508947613
WSC,7,2040,3.556403576
WSC,7,2045,3.594988474
WSC,7,2050,3.630251899
WSC,7,2075,3.811825894
WSC,8,2020,3.656115192
WSC,8,2025,3.656115192
WSC,8,2030,3.656115192
WSC,8,2035,3.797658493
WSC,8,2040,3.84901906
WSC,8,2045,3.890778665
WSC,8,2050,3.928943511
WSC,8,2075,4.125457139
WSC,9,2020,3.923375074
WSC,9,2025,3.923375074
WSC,9,2030,3.923375074
WSC,9,2035,4.075265108
WSC,9,2040,4.130380102
WSC,9,2045,4.17519231
WSC,9,2050,4.216146984
WSC,9,2075,4.427025643
WSC,10,2020,4.201325352
WSC,10,2025,4.201325352
WSC,10,2030,4.201325352
WSC,10,2035,4.363975988
WSC,10,2040,4.422995587
WSC,10,2045,4.470982501
WSC,10,2050,4.514838595
WSC,10,2075,4.740656888
WSC,11,2025,2.234292617
WSC,11,2030,4.468585234
WSC,11,2035,4.641582603
WSC,11,2040,4.704356629
WSC,11,2045,4.755396146
WSC,11,2050,4.802042068
WSC,11,2075,5.042225392
WSC,12,2020,4.746535512
WSC,12,2025,2.373267756
WSC,13,2025,2.506897697
WSC,13,2030,5.013795395
WSC,13,2035,5.207900097
WSC,13,2040,5.278333155
WSC,13,2045,5.335599982
WSC,13,2050,5.387937153
WSC,13,2075,5.657425141
WSC,14,2025,2.645872836
WSC,14,2030,5.291745672
WSC,14,2035,5.496610977
WSC,14,2040,5.57094864
WSC,14,2045,5.631390173
WSC,14,2050,5.686628765
WSC,14,2075,5.971056385
WSC,16,2020,5.836955832
WSC,16,2025,2.918477916
MTN,1,2020,1.742534434
MTN,1,2025,1.742534434
MTN,1,2030,1.742534434
MTN,1,2035,1.8625629
MTN,1,2040,1.903171121
MTN,1,2045,1.932620929
MTN,1,2050,1.957779071
MTN,1,2075,2.088568375
MTN,2,2020,2.020484711
MTN,2,2025,2.020484711
MTN,2,2030,2.020484711
MTN,2,2035,2.159658822
MTN,2,2040,2.206744429
MTN,2,2045,2.240891752
MTN,2,2050,2.270062849
MTN,2,2075,2.421714251
MTN,3,2020,2.287744594
MTN,3,2025,2.287744594
MTN,3,2030,2.287744594
MTN,3,2035,2.445327979
MTN,3,2040,2.49864184
MTN,3,2045,2.537306005
MTN,3,2050,2.570335713
MTN,3,2075,2.742046824
MTN,4,2020,2.565694871
MTN,4,2025,2.565694871
MTN,4,2030,2.565694871
MTN,4,2035,2.742423901
MTN,4,2040,2.802215148
MTN,4,2045,2.845576828
MTN,4,2050,2.882619491
MTN,4,2075,3.075192699
MTN,5,2020,2.832954754
MTN,5,2025,2.832954754
MTN,5,2030,2.832954754
MTN,5,2035,3.028093058
MTN,5,2040,3.094112559
MTN,5,2045,3.141991081
MTN,5,2050,3.182892355
MTN,5,2075,3.395525272
MTN,6,2020,3.110905032
MTN,6,2025,3.110905032
MTN,6,2030,3.110905032
MTN,6,2035,3.32518898
MTN,6,2040,3.397685867
MTN,6,2045,3.450261904
MTN,6,2050,3.495176133
MTN,6,2075,3.728671148
MTN,7,2020,3.378164914
MTN,7,2025,3.378164914
MTN,7,2030,3.378164914
MTN,7,2035,3.610858136
MTN,7,2040,3.689583278
MTN,7,2045,3.746676157
MTN,7,2050,3.795448997
MTN,7,2075,4.049003721
MTN,8,2020,3.656115192
MTN,8,2025,3.656115192
MTN,8,2030,3.656115192
MTN,8,2035,3.907954059
MTN,8,2040,3.993156585
MTN,8,2045,4.05494698
MTN,8,2050,4.107732775
MTN,8,2075,4.382149597
MTN,9,2020,3.923375074
MTN,9,2025,3.923375074
MTN,9,2030,3.923375074
MTN,9,2035,4.193623215
MTN,9,2040,4.285053997
MTN,9,2045,4.351361233
MTN,9,2050,4.408005639
MTN,9,2075,4.70248217
MTN,10,2020,4.201325352
MTN,10,2025,4.201325352
MTN,10,2030,4.201325352
MTN,10,2035,4.490719138
MTN,10,2040,4.588627304
MTN,10,2045,4.659632056
MTN,10,2050,4.720289417
MTN,10,2075,5.035628045
MTN,11,2020,4.468585234
MTN,11,2025,4.468585234
MTN,11,2030,4.468585234
MTN,11,2035,4.776388294
MTN,11,2040,4.880524716
MTN,11,2045,4.956046308
MTN,11,2050,5.020562281
MTN,11,2075,5.355960618
MTN,12,2020,4.746535512
MTN,12,2025,4.746535512
MTN,12,2030,4.746535512
MTN,12,2035,5.073484217
MTN,12,2040,5.184098023
MTN,12,2045,5.264317131
MTN,12,2050,5.332846059
MTN,12,2075,5.689106494
MTN,13,2020,5.013795395
MTN,13,2025,5.013795395
MTN,13,2030,5.013795395
MTN,13,2035,5.359153373
MTN,13,2040,5.475995434
MTN,13,2045,5.560731384
MTN,13,2050,5.633118923
MTN,13,2075,6.009439067
MTN,14,2020,5.291745672
MTN,14,2025,5.291745672
MTN,14,2030,5.291745672
MTN,14,2035,5.656249296
MTN,14,2040,5.779568742
MTN,14,2045,5.869002207
MTN,14,2050,5.945402701
MTN,14,2075,6.342584943
MTN,15,2020,5.559005555
MTN,15,2025,5.559005555
MTN,15,2030,5.559005555
MTN,15,2035,5.941918452
MTN,15,2040,6.071466153
MTN,15,2045,6.16541646
MTN,15,2050,6.245675564
MTN,15,2075,6.662917516
MTN,16,2020,5.836955832
MTN,16,2025,5.836955832
MTN,16,2030,5.836955832
MTN,16,2035,6.239014375
MTN,16,2040,6.375039461
MTN,16,2045,6.473687283
MTN,16,2050,6.557959343
MTN,16,2075,6.996063391
MTN,17,2020,6.104215715
MTN,17,2025,3.052107857
CA,1,2020,1.742534434
CA,1,2025,1.742534434
CA,1,2030,1.742534434
CA,1,2035,1.797953495
CA,1,2040,1.797090441
CA,1,2045,1.802473415
CA,1,2050,1.810317261
CA,1,2075,1.850051489
CA,2,2020,2.020484711
CA,2,2025,2.020484711
CA,2,2030,2.020484711
CA,2,2035,2.084743624
CA,2,2040,2.083742904
CA,2,2045,2.089984511
CA,2,2050,2.099079524
CA,2,2075,2.145151726
CA,3,2020,2.287744594
CA,3,2025,2.287744594
CA,3,2030,2.287744594
CA,3,2035,2.360503362
CA,3,2040,2.359370273
CA,3,2045,2.366437489
CA,3,2050,2.376735546
CA,3,2075,2.428901955
CA,4,2020,2.565694871
CA,4,2025,2.565694871
CA,4,2030,2.565694871
CA,4,2035,2.64729349
CA,4,2040,2.646022736
CA,4,2045,2.653948586
CA,4,2050,2.665497808
CA,4,2075,2.724002192
CA,5,2020,2.832954754
CA,5,2025,2.832954754
CA,5,2030,2.832954754
CA,5,2035,2.923053229
CA,5,2040,2.921650104
CA,5,2045,2.930401564
CA,5,2050,2.94315383
CA,5,2075,3.007752421
CA,6,2020,3.110905032
CA,6,2025,3.110905032
CA,6,2030,3.110905032
CA,6,2035,3.209843357
CA,6,2040,3.208302567
CA,6,2045,3.21791266
CA,6,2050,3.231916093
CA,6,2075,3.302852658
CA,7,2020,3.378164914
CA,7,2025,3.378164914
CA,7,2030,3.378164914
CA,7,2035,3.485603096
CA,7,2040,3.483929935
CA,7,2045,3.494365638
CA,7,2050,3.509572114
CA,7,2075,3.586602886
CA,8,2020,3.656115192
CA,8,2025,3.656115192
CA,8,2030,3.656115192
CA,8,2035,3.772393224
CA,8,2040,3.770582398
CA,8,2045,3.781876735
CA,8,2050,3.798334377
CA,8,2075,3.881703124
CA,9,2020,3.923375074
CA,9,2025,3.923375074
CA,9,2030,3.923375074
CA,9,2035,4.048152962
CA,9,2040,4.046209766
CA,9,2045,4.058329713
CA,9,2050,4.075990399
CA,9,2075,4.165453352
CA,10,2020,4.201325352
CA,10,2025,4.201325352
CA,10,2030,4.201325352
CA,10,2035,4.33494309
CA,10,2040,4.332862229
CA,10,2045,4.34584081
CA,10,2050,4.364752661
CA,10,2075,4.46055359
CA,11,2020,4.468585234
CA,11,2025,4.468585234
CA,11,2030,4.468585234
CA,11,2035,4.610702829
CA,11,2040,4.608489598
CA,11,2045,4.622293787
CA,11,2050,4.642408683
CA,11,2075,4.744303818
CA,12,2020,4.746535512
CA,12,2025,4.746535512
CA,12,2030,4.746535512
CA,12,2035,4.897492957
CA,12,2040,4.895142061
CA,12,2045,4.909804884
CA,12,2050,4.931170945
CA,12,2075,5.039404055
CA,13,2020,5.013795395
CA,13,2025,5.013795395
CA,13,2030,5.013795395
CA,13,2035,5.173252696
CA,13,2040,5.170769429
CA,13,2045,5.186257862
CA,13,2050,5.208826967
CA,13,2075,5.323154284
CA,14,2020,5.291745672
CA,14,2025,2.645872836
CA,15,2020,5.559005555
CA,15,2025,5.559005555
CA,15,2030,5.559005555
CA,15,2035,5.735802562
CA,15,2040,5.73304926
CA,15,2045,5.750221936
CA,15,2050,5.775245251
CA,15,2075,5.90200475
CA,16,2020,5.836955832
CA,16,2025,5.836955832
CA,16,2030,5.836955832
CA,16,2035,6.02259269
CA,16,2040,6.019701723
CA,16,2045,6.037733033
CA,16,2050,6.064007514
CA,16,2075,6.197104987
CA,17,2020,6.104215715
CA,17,2025,6.104215715
CA,17,2030,6.104215715
CA,17,2035,6.298352429
CA,17,2040,6.295329092
CA,17,2045,6.314186011
CA,17,2050,6.341663536
CA,17,2075,6.480855216
PAC,1,2020,1.742534434
PAC,1,2025,1.742534434
PAC,1,2030,1.742534434
PAC,1,2035,1.797953495
PAC,1,2040,1.797090441
PAC,1,2045,1.802473415
PAC,1,2050,1.810317261
PAC,1,2075,1.850051489
PAC,2,2020,2.020484711
PAC,2,2025,2.020484711
PAC,2,2030,2.020484711
PAC,2,2035,2.084743624
PAC,2,2040,2.083742904
PAC,2,2045,2.089984511
PAC,2,2050,2.099079524
PAC,2,2075,2.145151726
PAC,3,2020,2.287744594
PAC,3,2025,2.287744594
PAC,3,2030,2.287744594
PAC,3,2035,2.360503362
PAC,3,2040,2.359370273
PAC,3,2045,2.366437489
PAC,3,2050,2.376735546
PAC,3,2075,2.428901955
PAC,4,2020,2.565694871
PAC,4,2025,2.565694871
PAC,4,2030,2.565694871
PAC,4,2035,2.64729349
PAC,4,2040,2.646022736
PAC,4,2045,2.653948586
PAC,4,2050,2.665497808
PAC,4,2075,2.724002192
PAC,5,2020,2.832954754
PAC,5,2025,2.832954754
PAC,5,2030,2.832954754
PAC,5,2035,2.923053229
PAC,5,2040,2.921650104
PAC,5,2045,2.930401564
PAC,5,2050,2.94315383
PAC,5,2075,3.007752421
PAC,6,2020,3.110905032
PAC,6,2025,3.110905032
PAC,6,2030,3.110905032
PAC,6,2035,3.209843357
PAC,6,2040,3.208302567
PAC,6,2045,3.21791266
PAC,6,2050,3.231916093
PAC,6,2075,3.302852658
PAC,7,2020,3.378164914
PAC,7,2025,3.378164914
PAC,7,2030,3.378164914
PAC,7,2035,3.485603096
PAC,7,2040,3.483929935
PAC,7,2045,3.494365638
PAC,7,2050,3.509572114
PAC,7,2075,3.586602886
PAC,8,2020,3.656115192
PAC,8,2025,3.656115192
PAC,8,2030,3.656115192
PAC,8,2035,3.772393224
PAC,8,2040,3.770582398
PAC,8,2045,3.781876735
PAC,8,2050,3.798334377
PAC,8,2075,3.881703124
PAC,9,2020,3.923375074
PAC,9,2025,3.923375074
PAC,9,2030,3.923375074
PAC,9,2035,4.048152962
PAC,9,2040,4.046209766
PAC,9,2045,4.058329713
PAC,9,2050,4.075990399
PAC,9,2075,4.165453352
PAC,10,2020,4.201325352
PAC,10,2025,4.201325352
PAC,10,2030,4.201325352
PAC,10,2035,4.33494309
PAC,10,2040,4.332862229
PAC,10,2045,4.34584081
PAC,10,2050,4.364752661
PAC,10,2075,4.46055359
PAC,11,2020,4.468585234
PAC,11,2025,4.468585234
PAC,11,2030,4.468585234
PAC,11,2035,4.610702829
PAC,11,2040,4.608489598
PAC,11,2045,4.622293787
PAC,11,2050,4.642408683
PAC,11,2075,4.744303818
PAC,12,2020,4.746535512
PAC,12,2025,4.746535512
PAC,12,2030,4.746535512
PAC,12,2035,4.897492957
PAC,12,2040,4.895142061
PAC,12,2045,4.909804884
PAC,12,2050,4.931170945
PAC,12,2075,5.039404055
PAC,13,2020,5.013795395
PAC,13,2025,5.013795395
PAC,13,2030,5.013795395
PAC,13,2035,5.173252696
PAC,13,2040,5.170769429
PAC,13,2045,5.186257862
PAC,13,2050,5.208826967
PAC,13,2075,5.323154284
PAC,14,2020,5.291745672
PAC,14,2025,2.645872836
PAC,15,2020,5.559005555
PAC,15,2025,5.559005555
PAC,15,2030,5.559005555
PAC,15,2035,5.735802562
PAC,15,2040,5.73304926
PAC,15,2045,5.750221936
PAC,15,2050,5.775245251
PAC,15,2075,5.90200475
PAC,16,2020,5.836955832
PAC,16,2025,5.836955832
PAC,16,2030,5.836955832
PAC,16,2035,6.02259269
PAC,16,2040,6.019701723
PAC,16,2045,6.037733033
PAC,16,2050,6.064007514
PAC,16,2075,6.197104987
PAC,17,2020,6.104215715
PAC,17,2025,6.104215715
PAC,17,2030,6.104215715
PAC,17,2035,6.298352429
PAC,17,2040,6.295329092
PAC,17,2045,6.314186011
PAC,17,2050,6.341663536
PAC,17,2075,6.480855216
